pretty_formula,e_above_hull,energy_per_atom,formation_energy_per_atom
ScCoSn,0,-6.295521075,-0.477324027
Sc5(CoSn3)6,0,-5.366894238,-0.314993657
ZrScCo2,0,-7.615726285,-0.340048785
TiCo2Sn,0,-6.898777265,-0.367148895
Ti5CoSn3,0,-6.887363354,-0.373605194
Ti2Co3Sn2,0,-6.849663346,-0.400658686
Y7Co6Sn23,0,-5.422399331,-0.418293878
ZrCo2Sn,0,-7.0733957,-0.379168679
ZrCoSn,0,-7.028816098,-0.473178183
Zr18Co5Sn4,0,-7.997972508,-0.38897411
TaZnCo2,0,-7.058351048,-0.221260874
Ti2CoTc,0,-8.824517405,-0.508835928
Zr2CoTc,0,-9.001213158,-0.360334378
TiZnCo2,0,-6.196024595,-0.34853888
Zr2VCo3,0,-8.24181119,-0.323202433
Zr(Zn10Co)2,0,-2.26062208,-0.163924378
V2CrFe,0,-9.226126945,-0.158680463
CrGaRu2,0,-7.99222056,-0.185559942
Ti2CrIr,0,-9.12816091,-0.554464546
TiMnCr,0,-9.094095883,-0.196402392
MnV2Cr,0,-9.430824143,-0.188523063
TiNbCr4,0,-9.522798967,-0.096618639
NbVCr,0,-9.699690777,-0.087534567
ZrNbCr4,0,-9.581820997,-0.047241568
Ta2CrOs,0,-11.45084953,-0.308955286
V2CrOs,0,-10.05666033,-0.299225876
Ta2CrRe,0,-11.69762644,-0.249713577
V2CrRe,0,-10.31593399,-0.252480922
CrSnRh2,0,-7.38211069,-0.292083059
Ta2CrRu,0,-10.93215341,-0.276116701
V2CrRu,0,-9.516204663,-0.244627751
TiCrTc2,0,-9.822121743,-0.259425509
V2CrTc,0,-9.786636748,-0.244528767
Cs4Sn21Hg2,0,-3.460160662,-0.186594459
Cs3(Na13In24)2,0,-2.337540179,-0.143997968
Cs3LiPb4,0,-2.681453325,-0.249655354
Cs3NaPb4,0,-2.596419163,-0.239043831
Cs6Na4Tl13,0,-1.938285749,-0.138441954
CsRb14Tl27,0,-1.987125855,-0.105186473
HfGaCu,0,-6.078260945,-0.381330577
Hf2Ga3Cu,0,-5.942526518,-0.422605955
LaGa3Cu,0,-4.148814646,-0.517038996
La2Ga5Cu3,0,-4.21910537,-0.481123837
Li13(Ga7Cu2)3,0,-3.107604278,-0.27807177
LiGaCu2,0,-3.484745818,-0.19879816
Li2GaCu3,0,-3.355022518,-0.163179927
Mg2Ga5Cu6,0,-3.486929834,-0.179961315
MgGaCu,0,-3.083745798,-0.170125574
Ga8Cu3Mo2,0,-4.664008805,-0.177821847
GaCuPt2,0,-5.29052125,-0.477975373
GaCuRh2,0,-5.835109098,-0.372475365
Sc2GaCu,0,-5.414331118,-0.46260001
ScGaCu2,0,-4.768194213,-0.375439878
Sc2Ga3Cu,0,-4.858258377,-0.544693158
SrGaCu2,0,-3.483950143,-0.25350439
TiGaCu2,0,-5.01766328,-0.234426947
V2Ga8Cu3,0,-4.40980031,-0.196800654
Ga8Cu3W2,0,-4.909560773,-0.100714883
Y3Ga9Cu2,0,-4.406803311,-0.482814886
Y2Ga3Cu,0,-4.959300048,-0.601673233
Y3Ga7Cu4,0,-4.551232039,-0.475520924
YGa3Cu,0,-4.39290778,-0.457232432
ZrGaCu,0,-5.66517103,-0.43715514
Zr2Ga3Cu,0,-5.570658835,-0.51965275
HfInCu2,0,-5.388603995,-0.162426927
Hf2InCu2,0,-6.389553337,-0.217758603
Hf5CuPb3,0,-7.318164193,-0.094186419
Hf2CuRe,0,-9.405057683,-0.292137617
Hf5CuSn3,0,-7.703451015,-0.381360839
HfCuSn,0,-6.29081432,-0.269829283
Hf2CuTc,0,-8.929434478,-0.337859497
HfZnCu2,0,-5.05227699,-0.1958578
Hf6Zn16Cu7,0,-3.944231815,-0.192995006
La2InCu2,0,-4.501216726,-0.331973887
LaIn2Cu9,0,-4.08803486,-0.142598796
LaInCu5,0,-4.241483837,-0.213454501
MgInCu4,0,-3.55790546,-0.099011731
InCuPt2,0,-5.100343375,-0.359141273
ScInCu4,0,-4.506238878,-0.258867749
Sc2InCu2,0,-5.098528116,-0.374359797
ScInCu2,0,-4.631445403,-0.310034843
SrIn6Cu7,0,-3.46170901,-0.112268943
TiInCu2,0,-4.818806128,-0.10691357
Y2InCu2,0,-5.166938071,-0.389895836
YInCu,0,-4.867603286,-0.4280917
YInCu4,0,-4.541652155,-0.272250227
ZrInCu2,0,-5.091432075,-0.216940866
Sc2CuIr,0,-7.10435092,-0.69597145
K4Cu4Sn7,0,-3.463465505,-0.203179606
LaMg2Cu9,0,-3.919269617,-0.16508745
La2MgCu2,0,-4.127834566,-0.188096402
LaCu3Ni2,0,-5.033835258,-0.23251683
LaCu2Ni3,0,-5.334583188,-0.252967797
LaCuNi4,0,-5.62974633,-0.267833975
La2(CuNi)5,0,-5.185837398,-0.244370488
LaCuPb,0,-4.677397642,-0.423318252
LaCuSn,0,-4.944397912,-0.59220612
La(CuSn)2,0,-4.689575731,-0.456522713
LaCu5Sn,0,-4.465605827,-0.257928048
LiCuPd2,0,-4.390908905,-0.297783605
Li2CuSn,0,-3.306043095,-0.324884341
Li2CuSn2,0,-3.494056282,-0.30724979
Li2ZnCu3,0,-3.014053455,-0.116278633
MgCu4Sn,0,-3.794984982,-0.126501401
MgCuSn,0,-3.412245537,-0.174570645
Y5Mg13Cu5,0,-3.364713248,-0.160811658
YMgCu,0,-4.273863468,-0.216859674
YMg2Cu9,0,-4.051176758,-0.170369716
Y2MgCu2,0,-4.791204762,-0.243667202
YMgCu4,0,-4.311032845,-0.232884813
MgZnCu,0,-2.524037458,-0.198552773
MnCuPd2,0,-6.126948378,-0.221003925
Sc2CuNi,0,-6.02838276,-0.3906915
TiCuNi,0,-6.233245643,-0.307414419
Ti8Cu3Ni,0,-6.930596396,-0.159265589
Y2(CuNi)5,0,-5.461666728,-0.26695007
Sc2CuOs,0,-7.40347444,-0.406106009
Zr2CuOs,0,-8.446097235,-0.342567504
YCuPb,0,-5.163977475,-0.403398588
Zr5CuPb3,0,-6.730501103,-0.288047459
Sc2CuPd,0,-6.08178528,-0.593707998
ZnCuPd2,0,-4.33395742,-0.399618576
Sc2CuPt,0,-6.505848275,-0.799218303
CuSnRh2,0,-6.058172253,-0.352497519
TaCuRh2,0,-8.112996235,-0.445784565
Zn2CuRh,0,-3.7688812,-0.268393568
Sc2CuRu,0,-6.976713813,-0.465202919
Y2CuRu,0,-6.89147332,-0.313870031
ScCuSn,0,-5.354261763,-0.539632072
Sc2CuTc,0,-7.034044475,-0.252002513
ScZnCu2,0,-4.20211939,-0.250466709
SrCuSn2,0,-3.870200061,-0.419187014
Sr(CuSn)2,0,-3.925788084,-0.345119192
SrCu9Sn4,0,-4.037635147,-0.13640763
Ti5CuSn3,0,-6.526578201,-0.347342493
YCuSn,0,-5.473081773,-0.614390485
Y3(CuSn)4,0,-5.230911221,-0.518464738
ZrCuSn,0,-5.939094927,-0.387024368
Zr5CuSn3,0,-7.080061214,-0.539495169
Zr2CuTc,0,-8.152931788,-0.264728525
TiZnCu2,0,-4.506245363,-0.164110683
ZrZnCu2,0,-4.724418268,-0.219684936
Zr6Zn16Cu7,0,-3.696027623,-0.23584118
Zr(Zn10Cu)2,0,-1.937732624,-0.102835102
NbGaFe2,0,-7.765567078,-0.24805849
GaFeRh2,0,-6.981421903,-0.42865352
Sc(GaFe)6,0,-6.104403932,-0.31074353
TaGaFe2,0,-8.261348873,-0.30823878
TiGaFe2,0,-7.320948103,-0.357442469
VGaFe2,0,-7.554038955,-0.29315876
V9Ga4Fe3,0,-7.675687248,-0.2189337
Zr6Ga2Fe,0,-7.680916531,-0.367646586
Zr(GaFe)6,0,-6.260793498,-0.296954435
Hf2FeOs,0,-10.42008389,-0.523047794
Hf2FeTc,0,-10.09156992,-0.409860287
Ti2FeIr,0,-8.933065065,-0.653586948
LiFeRh2,0,-6.395961053,-0.125507868
MgFeRh2,0,-6.493961503,-0.29941774
Ti2MnFe,0,-8.6874784,-0.334144691
Ta2FeMo,0,-10.91994747,-0.161631395
FeNiPt2,0,-6.80132286,-0.21268218
FeNiPt6,0,-6.455783486,-0.133048696
FeSnRh2,0,-7.098155648,-0.302346264
ZnFeRh2,0,-6.383295955,-0.271629226
Sc2Fe3Ru,0,-8.205821354,-0.318114035
TaFeRu2,0,-9.91206145,-0.195041142
ZrScFe4,0,-8.418890873,-0.298550073
TiFe2Sn,0,-7.471556925,-0.26501029
Zr2FeTc,0,-9.258566043,-0.28022813
YVFe11,0,-8.416612678,-0.061831961
Zr2V3Fe,0,-8.932969785,-0.130511187
Zr3(V2Fe)2,0,-8.922876497,-0.155239828
Zr(Zn10Fe)2,0,-2.343180542,-0.129105751
Hf3(MnGa3)2,0,-6.433855685,-0.397065199
HfMnGa2,0,-6.673445486,-0.376450102
Hf3Nb2Ga3,0,-7.854087528,-0.453990672
HfGa2Ni,0,-5.988911259,-0.536459678
HfGaNi,0,-6.896635984,-0.639111689
Hf(GaNi4)3,0,-5.874944756,-0.347516362
HfGaPd,0,-6.776532613,-0.718493622
HfGaPt,0,-7.317059814,-0.967617236
HfGaRh2,0,-7.82026271,-0.893885696
HfGaRh,0,-7.609519578,-0.826685096
HfGaRu2,0,-8.494301685,-0.608250684
Hf5GaSn3,0,-7.673660105,-0.469576466
Hf3Ti2Ga3,0,-7.323178255,-0.477084354
Hf(VGa2)2,0,-6.09678603,-0.343007408
Hf3(VGa2)2,0,-7.099900054,-0.412679927
Hf3(VGa3)2,0,-6.435531782,-0.411945598
HfZn2Ga,0,-4.218677948,-0.334389826
Hf5Zr5Ga6,0,-7.400834606,-0.480063517
K(InGa)2,0,-2.674942802,-0.137239227
Sr11In3Ga4,0,-2.520874651,-0.356978867
Li2GaIr,0,-4.350351765,-0.421100358
LiGa2Ir,0,-4.702330833,-0.490764228
MgGaIr2,0,-6.038538228,-0.446232683
MnGaIr2,0,-7.818655008,-0.337620888
Ga2IrRh,0,-6.110428315,-0.53660372
Ga2IrRu,0,-6.456346428,-0.402684839
ScGaIr2,0,-7.564160565,-0.78913892
Sc6Ga16Ir7,0,-5.756105604,-0.630115279
Sr3(GaIr)4,0,-5.341442306,-0.55397536
YGaIr,0,-6.983822553,-0.861007726
Y2(Ga3Ir)3,0,-5.4399335,-0.66412279
ZnGaIr2,0,-5.842603738,-0.333175226
Zr6Ga16Ir7,0,-6.179588321,-0.595876079
LaMgGa,0,-3.674944278,-0.478459591
La3(GaNi)2,0,-5.150512646,-0.510473795
La3(GaNi2)2,0,-5.3877696,-0.494167371
La2Ga12Ni,0,-3.907677239,-0.432767463
LaGa2Ni,0,-4.811399765,-0.610543118
LaGa2Ni3,0,-5.23808927,-0.510493488
LaGaNi4,0,-5.598855365,-0.413952815
LaGa4Os,0,-5.185187294,-0.465753602
La2Ga12Pd,0,-3.897810106,-0.46279739
LaGa3Pd2,0,-4.83368657,-0.76288286
LaGa6Pd,0,-4.067108951,-0.522870896
La(GaPd)2,0,-5.107593376,-0.830075612
LaGa3Pd,0,-4.551151604,-0.70271078
LaGaPd2,0,-5.455542876,-0.867954031
LaGa3Pt,0,-4.769197052,-0.745914076
LaGaPt,0,-5.726083939,-1.045434606
LaGa2Pt3,0,-5.793747723,-0.928274517
LaGa2Rh3,0,-6.329221708,-0.813660647
La3(GaRh)2,0,-5.859115353,-0.768810627
La2(Ga3Ru)3,0,-5.171733289,-0.52459543
LaZnGa,0,-3.614010118,-0.528028143
Li2MgGa,0,-2.349745365,-0.23536694
LiGaNi2,0,-4.454354648,-0.3275161
LiGa2Ni,0,-3.811383478,-0.370505083
Li2GaPd,0,-3.553110435,-0.544161215
LiGaPd2,0,-4.525641255,-0.698030663
LiGa2Pd,0,-3.810750653,-0.519486235
Li2GaPt,0,-3.889923475,-0.662421565
LiGaPt2,0,-4.98318505,-0.718469078
LiGa2Pt,0,-4.12562448,-0.615807373
Li2GaRh,0,-4.03746951,-0.484923673
LiGa2Rh,0,-4.383642363,-0.548781328
LiGaRh2,0,-5.439733575,-0.524929748
LiGa2Ru,0,-4.659462443,-0.344764414
LiYGa4,0,-3.91635789,-0.495642797
Mg2MnGa3,0,-3.736705253,-0.15676867
MgGaNi2,0,-4.379071145,-0.32814202
MgGaPd2,0,-4.463878313,-0.712177143
MgGaPt2,0,-4.904275588,-0.715469037
MgGaRh2,0,-5.53051191,-0.691617505
Mg(ScGa)2,0,-4.574457799,-0.504617687
YMgGa,0,-4.213716396,-0.510732212
MnGaNi2,0,-6.22897559,-0.28931789
MnGa2Ni9,0,-5.829651403,-0.224369521
MnGaPt,0,-6.539494055,-0.455056855
MnGaRh2,0,-7.255856863,-0.528233883
MnGaRu2,0,-7.941303198,-0.25400623
Mn2VGa,0,-7.83562401,-0.22503462
Zr3(MnGa3)2,0,-6.118151989,-0.465018804
Ga40SnMo8,0,-4.459277581,-0.124635142
Zn9Ga3Mo2,0,-3.115010195,-0.094165347
Na10(Ga2Sn)3,0,-2.478212805,-0.195186051
Nb(GaNi4)3,0,-5.840168376,-0.302810371
NbGaOs2,0,-9.097176138,-0.199691617
NbGaRu2,0,-8.408585183,-0.482815737
Nb5GaSn2,0,-7.939317303,-0.23660178
NbGaTc2,0,-8.68224893,-0.215417348
Nb(ZnGa)3,0,-3.467761569,-0.175858716
Zr4NbGa3,0,-7.175871035,-0.499005119
GaNi2Pt,0,-5.53940548,-0.37535287
ScGa5Ni,0,-4.341397904,-0.441049246
ScGa2Ni,0,-5.188453451,-0.640768379
Sc2Ga8Ni,0,-4.347030845,-0.460727183
ScGaNi2,0,-5.798900395,-0.56525517
TaGaNi6,0,-6.561460023,-0.364057156
TiGaNi,0,-6.115221538,-0.543409923
TiGaNi2,0,-6.161589958,-0.537462734
TiGaNi6,0,-6.103950866,-0.40135023
VGaNi6,0,-6.150869155,-0.299581238
Y2GaNi2,0,-6.070634348,-0.56380438
YGa2Ni,0,-5.23168343,-0.65095216
YGa2Ni3,0,-5.527826871,-0.546981341
YGa4Ni,0,-4.608250328,-0.542018334
YGaNi,0,-5.734915328,-0.639684782
Y3(GaNi3)2,0,-6.007396495,-0.538027074
Zn(GaNi)3,0,-4.333376303,-0.372269261
ZnGaNi2,0,-4.29792811,-0.329876019
ZrGaNi,0,-6.434617344,-0.646007528
ZrGa2Ni,0,-5.682110674,-0.581344952
Sc2GaOs,0,-7.261092948,-0.529239224
TaGaOs2,0,-9.63757932,-0.304493295
VGaOs2,0,-8.859395735,-0.218539607
Zr5GaPb3,0,-6.722981288,-0.398534182
ScGaPd2,0,-5.80025225,-0.86583498
ScGaPd,0,-5.679837643,-0.828153997
SrGa3Pd,0,-3.807405813,-0.611349115
TiGaPd,0,-6.014313032,-0.641986721
TiGaPd2,0,-5.97896674,-0.654067472
Y4Ga12Pd,0,-4.575686281,-0.605159456
YGa2Pd,0,-5.23257601,-0.801458718
YGaPd2,0,-5.858833753,-0.891370285
YGaPd,0,-5.793760605,-0.898015362
Y6Ga17Pd5,0,-4.839950337,-0.684580191
ScGaPt,0,-6.19320681,-1.050119577
TiGaPt,0,-6.48095702,-0.817227122
Y4Ga12Pt,0,-4.647538954,-0.625587967
YGaPt,0,-6.292389423,-1.105240593
ZrGaPt,0,-6.857127345,-0.976599245
Ga2RuRh,0,-6.205697595,-0.528741576
ScGaRh2,0,-6.996228393,-0.974617888
Sr(GaRh)2,0,-5.19429843,-0.699410204
TiGaRh2,0,-7.25568947,-0.843596967
Y2(Ga3Rh)3,0,-5.160670279,-0.707750058
YGaRh2,0,-6.843699498,-0.789042795
YGaRh,0,-6.50562659,-0.885085857
ZnGaRh2,0,-5.369853588,-0.613836216
ZrGaRh,0,-7.140597078,-0.826677074
ZrGaRh2,0,-7.408115373,-0.833424218
Sc6Ga16Ru7,0,-5.735314546,-0.509749053
ScGaRu2,0,-7.416627405,-0.435342913
Sc2GaRu,0,-6.844607868,-0.598611681
TaGaRu2,0,-8.93489001,-0.57351906
TiGaRu2,0,-7.98717567,-0.615409179
VGaRu2,0,-8.133082105,-0.463941053
YGa3Ru,0,-5.551668233,-0.580580822
Y2(Ga3Ru)3,0,-5.399931481,-0.535722409
ZrGaRu2,0,-8.069474915,-0.535109773
Sc2GaTc,0,-6.94926672,-0.432739465
Sc(TiGa2)2,0,-5.4098632,-0.512950653
Sc(VGa2)2,0,-5.643646316,-0.406877127
Sc2ZnGa,0,-4.75910931,-0.513994564
SrGaSn,0,-3.451954293,-0.541088988
V2GaSn2,0,-5.969704861,-0.123848955
VGaTc2,0,-8.446983713,-0.236780523
GaTc2W,0,-9.303836328,-0.125383008
TiZnGa2,0,-4.177498265,-0.366393
Zr3Ti2Ga3,0,-6.826770827,-0.508205714
Zr(TiGa2)2,0,-5.725191367,-0.512232735
Zr(VGa2)2,0,-5.946270753,-0.393455479
YZnGa,0,-4.169602742,-0.57712127
Zr2(ZnGa)3,0,-4.218773764,-0.465620674
Hf2InNi2,0,-7.350805361,-0.506297916
Hf2InPd2,0,-7.256925003,-0.651799922
HfInPd2,0,-6.45891736,-0.691077357
HfInRh2,0,-7.621529415,-0.766496177
Hf5(In2Rh)2,0,-7.31262863,-0.449649581
LiHfIr2,0,-8.069978395,-0.672505439
HfMgIr2,0,-8.162394725,-0.840831191
Hf2MnIr,0,-10.12132292,-0.63842118
Hf2MoIr,0,-10.51087144,-0.602196255
Hf2ReIr,0,-11.04756676,-0.743513037
Hf2IrRh,0,-9.944942798,-0.912602225
HfSnIr,0,-8.299382579,-0.690219336
Hf2TcIr,0,-10.63441077,-0.851702135
HfZnIr2,0,-7.96955326,-0.73086676
LiHf2Os,0,-8.661053855,-0.401982311
LiHfPd2,0,-6.185734598,-0.628866016
LiHfPt2,0,-6.943106398,-0.949132436
LiHf2Re,0,-8.77365741,-0.208567249
LiHfRh2,0,-7.373314775,-0.729252959
HfMgPd2,0,-6.202480805,-0.721521646
HfMgPt2,0,-6.932357778,-1.014293239
HfMgRh2,0,-7.446099048,-0.877946654
HfMnRh2,0,-9.120277403,-0.663396434
Hf2MnRh,0,-9.656585638,-0.550389472
Hf(MnSn)6,0,-6.908220545,-0.064670882
Hf2MoRh,0,-10.05246896,-0.52049934
HfTc2Mo,0,-10.67111148,-0.287720931
HfNbTc2,0,-10.62845755,-0.432367974
HfNiSn,0,-7.212721993,-0.63114303
HfZnNi2,0,-6.125835418,-0.428525338
Hf2OsRh,0,-10.4108263,-0.789496769
HfScOs2,0,-10.24796486,-0.565707306
Hf2TcOs,0,-11.00176079,-0.630063194
Hf2RePd,0,-9.94573067,-0.561979137
HfSnPd,0,-7.102070957,-0.719977297
Hf2TcPd,0,-9.483936725,-0.621530278
HfZnPd2,0,-6.071957285,-0.67387516
Hf2ReRh,0,-10.62268155,-0.695333402
HfTaRe2,0,-12.07496731,-0.40058606
Hf2ZnRe,0,-8.701190248,-0.294886543
HfScRh2,0,-8.70258162,-0.951713126
HfSnRh,0,-7.837448562,-0.730559412
HfSnRh2,0,-7.943866995,-0.77444898
Hf2TcRh,0,-10.19179883,-0.785795768
HfZnRh2,0,-7.33379984,-0.84852448
HfScRu2,0,-9.43868129,-0.728138809
HfSnRu2,0,-8.76574538,-0.636653378
Hf2TcRu,0,-10.55677186,-0.670931804
Hf2V3Ru,0,-9.707266702,-0.299806673
HfTaTc2,0,-11.14428878,-0.512597699
HfTc2W,0,-11.25696035,-0.349249036
HfZrTc2,0,-10.22415332,-0.419468049
HfZrW4,0,-11.8818531,-0.158471126
LaInHg2,0,-2.539245425,-0.462464201
Li2InHg,0,-2.040051353,-0.322177831
NaInHg2,0,-1.35013915,-0.182181457
SrInHg2,0,-1.663679485,-0.402378418
SrIn3Hg,0,-2.352935054,-0.303888956
K4Sn21Hg2,0,-3.448036855,-0.142627057
LiLaHg2,0,-2.331127145,-0.465317343
LaMgHg2,0,-2.274395903,-0.484495523
NaLaHg2,0,-2.122971358,-0.406006834
LaHgPd,0,-4.198160628,-0.720095878
La2TlHg,0,-3.594790163,-0.453122781
Li2MgHg,0,-1.711271755,-0.280279078
LiMg2Hg,0,-1.609231323,-0.254148068
LiMgHg2,0,-1.342312928,-0.3123908
LiHgPd2,0,-3.496740613,-0.352515768
LiHg2Pd,0,-2.239791395,-0.315298473
Li2HgPd,0,-2.74390208,-0.418338608
Sr17(Li2Hg3)3,0,-1.66931262,-0.330485887
Li2TlHg,0,-1.92673928,-0.305028404
LiYHg2,0,-2.696214435,-0.45053001
MgHgPd2,0,-3.543240718,-0.474925295
MgScHg2,0,-2.521910723,-0.385181918
MgSc2Hg,0,-3.881693128,-0.237087095
YMgHg2,0,-2.632982895,-0.463207893
NaHgPd2,0,-3.171775065,-0.176395499
SrHgPb,0,-2.368797507,-0.4672256
Sr2HgPb,0,-2.452893675,-0.605223488
SrHg2Pb,0,-1.909774495,-0.407672953
Rb4Sn21Hg2,0,-3.448523944,-0.157010718
Sc2TcHg,0,-6.096016683,-0.262875175
Sc2TlHg,0,-4.176426538,-0.341102306
SrSnHg,0,-2.554130687,-0.554446378
Sr(SnHg)2,0,-2.410599215,-0.348171051
Sr2SnHg,0,-2.57765002,-0.656395531
SrTlHg2,0,-1.538008168,-0.372869746
LaIn2Ir,0,-5.397288469,-0.568431163
LaIn5Ir,0,-4.337257653,-0.398542762
Li2InIr,0,-4.133227378,-0.275319746
LiIn2Ir,0,-4.37439205,-0.305512997
ScInIr2,0,-7.325249085,-0.621571216
Sc25InIr7,0,-7.354317933,-0.591329128
SrIn2Ir,0,-4.417944795,-0.404567647
SrIn4Ir,0,-3.924445842,-0.331574964
Sr(In4Ir)2,0,-4.009644163,-0.243418208
Y4InIr,0,-6.826231839,-0.578694868
K3(Na13In24)2,0,-2.351492682,-0.149576019
K2SrIn7,0,-2.554563645,-0.237599442
K34(Zn4In17)5,0,-2.26226178,-0.124737592
Li2LaIn,0,-3.192201825,-0.313279501
La11In9Ni4,0,-4.757578584,-0.494338438
LaIn4Ni,0,-4.014146418,-0.391414242
LaInNi2,0,-5.227668076,-0.412195052
LaInNi,0,-4.959918979,-0.466312963
La2InNi2,0,-5.291572809,-0.449617258
LaIn2Ni9,0,-5.411115479,-0.204343081
LaInNi5,0,-5.519273123,-0.289971088
La5In11Ni6,0,-4.507178847,-0.430073652
LaInPd2,0,-5.312038383,-0.795793313
LaIn2Pd,0,-4.571519003,-0.662963884
La4In21Pd10,0,-4.235028203,-0.537692515
LaInPt4,0,-6.153953322,-0.832776722
LaInPt,0,-5.562251951,-0.976727652
LaIn5Rh,0,-4.180083519,-0.456628954
LaIn2Rh,0,-5.101095919,-0.648944183
LaInRh,0,-5.748469421,-0.729553219
La2(InSn)3,0,-4.310816566,-0.538374233
LaYIn6,0,-3.941701098,-0.450898619
LaZnIn,0,-3.438262877,-0.447405936
Li2MgIn,0,-2.268461355,-0.225426706
LiMgIn2,0,-2.424736978,-0.170730907
Li2InPb,0,-2.843401773,-0.272685803
LiIn2Pd,0,-3.596021285,-0.447444419
Li2InPd,0,-3.428655553,-0.491050108
LiInPd2,0,-4.34473525,-0.588468433
LiInPt2,0,-4.748440268,-0.555068071
Li2InPt,0,-3.728398235,-0.572240101
LiIn2Pt,0,-3.860429728,-0.493300172
Li2InRh,0,-3.856928025,-0.375725963
LiIn2Rh,0,-4.107228085,-0.415054602
Li2InSn,0,-2.947470368,-0.303170097
Li2Y5In9,0,-4.265819398,-0.458344956
Li2YIn,0,-3.5642324,-0.305435453
MgInPd2,0,-4.349357143,-0.668999748
Rb28(Mg3In17)3,0,-2.203754367,-0.121405515
MgInRh2,0,-5.307492653,-0.539942023
MgSc2In,0,-4.546907185,-0.290259181
YMgIn,0,-4.018995293,-0.411136144
MnInPd2,0,-5.960796855,-0.391710886
MnInRh2,0,-6.98714997,-0.330870766
NaInSn2,0,-3.152898811,-0.13208762
NaTl2In,0,-2.28727896,-0.087562615
NbInRu2,0,-8.100200488,-0.245774818
ScInNi4,0,-5.777817142,-0.409258159
ScInNi2,0,-5.602973625,-0.440672176
Sc2InNi2,0,-5.915641428,-0.518760397
SrIn4Ni,0,-3.383460226,-0.304381488
Ti2InNi2,0,-6.427519535,-0.405867306
YInNi,0,-5.502364979,-0.502259467
YIn2Ni,0,-4.880227895,-0.442184177
Y11In9Ni4,0,-5.490593979,-0.530917026
Y2InNi2,0,-5.971655962,-0.521901015
Y12InNi6,0,-6.413644547,-0.358543892
Zr2In5Ni,0,-4.860066467,-0.280640261
ZrInNi2,0,-6.119526985,-0.404144886
Zr2InNi2,0,-6.786740149,-0.504930078
Zr5InPb3,0,-6.574940443,-0.282201681
ScInPd2,0,-5.692095653,-0.829022158
Sc2InPd2,0,-5.973625517,-0.81612685
SrIn4Pd,0,-3.435222878,-0.455886791
Sr2InPd2,0,-3.964029043,-0.666224108
SrIn2Pd,0,-3.68843548,-0.595360519
SrInPd,0,-3.862715495,-0.655901659
TiInPd2,0,-5.82445239,-0.570896898
Y5(In2Pd)2,0,-5.582195708,-0.699505674
Y2InPd2,0,-6.083747342,-0.873374759
YInPd,0,-5.62287556,-0.822255351
YInPd2,0,-5.709721875,-0.813602183
ZrInPd2,0,-6.108387973,-0.692233828
ScInPt,0,-5.955663781,-0.907701582
ScInPt2,0,-6.21492875,-0.914749876
Sr2In4Pt3,0,-4.309620377,-0.692970365
Sr2InPt2,0,-4.46725289,-0.819763651
SrIn2Pt,0,-3.977395815,-0.665768164
SrInPt,0,-4.270594111,-0.772376689
SrIn4Pt,0,-3.612334261,-0.487296381
YInPt,0,-6.091385716,-0.99936192
YInPt2,0,-6.295080331,-0.96185526
Sc5(In2Rh)2,0,-5.888883199,-0.670934165
ScInRh2,0,-6.785728743,-0.835462013
Sc50In3Rh13,0,-6.880692827,-0.507107934
Sc15(In5Rh2)4,0,-5.453376456,-0.594744037
Sr(In4Rh)2,0,-3.831433449,-0.339175181
Sr2In3Rh2,0,-4.251012987,-0.487939517
SrIn2Rh,0,-4.132241399,-0.49556982
Ti3In3Rh2,0,-6.288597128,-0.455976341
TiInRh2,0,-6.986270108,-0.64552138
Y14(InRh)3,0,-6.547814487,-0.50431614
YInRh,0,-6.270748266,-0.745332567
YInRh2,0,-6.716953863,-0.733640936
YIn5Rh,0,-4.347961541,-0.407435764
ZnInRh2,0,-5.113986315,-0.42931272
Zr5(In2Rh)2,0,-6.754876119,-0.531325904
ZrInRh2,0,-7.22706539,-0.723718011
TaInRu2,0,-8.61703562,-0.327008446
SrZnIn3,0,-2.539611032,-0.296737659
Y2ZnIn,0,-4.669294933,-0.429431567
La23Mg4Ir7,0,-5.80325601,-0.442506062
LaSnIr,0,-6.76352006,-0.823150062
La3Sn13Ir4,0,-5.66260039,-0.541543823
LiMg2Ir,0,-3.835472285,-0.34035492
LiNbIr2,0,-7.911103443,-0.473912043
LiSc2Ir,0,-6.51730497,-0.656755405
Li2SnIr,0,-4.585247445,-0.412955036
LiSn4Ir,0,-4.769266156,-0.301034603
LiSnIr2,0,-6.18023529,-0.268979321
LiTaIr2,0,-8.475299303,-0.602506397
LiTiIr2,0,-7.522813408,-0.639624962
LiVIr2,0,-7.658076298,-0.47751329
LiY2Ir,0,-6.482687773,-0.556045813
LiZn2Ir,0,-3.667520755,-0.338157458
LiZrIr2,0,-7.61246418,-0.566677083
Mg2IrPt,0,-5.113269518,-0.58093809
MgSnIr2,0,-6.161899968,-0.326553421
MgTaIr2,0,-8.335122315,-0.538238832
MgTiIr2,0,-7.571462778,-0.764183754
Y4MgIr,0,-6.476899269,-0.420616194
MgZn2Ir,0,-3.524122363,-0.270668488
MgZrIr2,0,-7.713917675,-0.74404
Ti2MnIr,0,-9.14325508,-0.688922366
MnZnIr2,0,-7.227217043,-0.187284576
Ta2MoIr,0,-11.24446612,-0.38515104
Ti2MoIr,0,-9.499673048,-0.619566883
Ta2NbIr,0,-11.05197535,-0.379961243
